date,location,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
8/13/2020,Vietnam,28,3,911,21,161,11,402,21
8/14/2020,Vietnam,19,1,930,22,141,12,372,19
8/15/2020,Vietnam,21,2,951,24,139,14,361,21
8/16/2020,Vietnam,13,0,964,24,123,11,343,18
8/17/2020,Vietnam,19,1,983,25,136,10,331,18
8/18/2020,Vietnam,6,1,989,26,123,10,317,18
8/19/2020,Vietnam,5,-1,994,25,111,7,277,16
8/20/2020,Vietnam,13,0,1007,25,96,4,257,15
8/21/2020,Vietnam,2,0,1009,25,79,3,220,15
8/22/2020,Vietnam,5,1,1014,26,63,2,202,16
8/23/2020,Vietnam,2,1,1016,27,52,3,175,14
8/24/2020,Vietnam,6,0,1022,27,39,2,175,12
8/25/2020,Vietnam,7,0,1029,27,40,1,163,11
8/26/2020,Vietnam,5,3,1034,30,40,5,151,12
8/27/2020,Vietnam,2,0,1036,30,29,5,125,9
8/28/2020,Vietnam,2,0,1038,30,29,5,108,8
8/29/2020,Vietnam,2,2,1040,32,26,6,89,8
8/30/2020,Vietnam,0,0,1040,32,24,5,76,8
8/31/2020,Vietnam,4,2,1044,34,22,7,61,9
9/1/2020,Vietnam,0,0,1044,34,15,7,55,8
9/2/2020,Vietnam,2,0,1046,34,12,4,52,9
9/3/2020,Vietnam,0,1,1046,35,10,5,39,10
9/4/2020,Vietnam,3,0,1049,35,11,5,40,10
9/5/2020,Vietnam,0,0,1049,35,9,3,35,9
9/6/2020,Vietnam,0,0,1049,35,9,3,33,8
9/7/2020,Vietnam,0,0,1049,35,5,1,27,8
9/8/2020,Vietnam,5,0,1054,35,10,1,25,8
9/9/2020,Vietnam,5,0,1059,35,13,1,25,5
9/10/2020,Vietnam,0,0,1059,35,13,0,23,5
9/11/2020,Vietnam,1,0,1060,35,11,0,22,5
9/12/2020,Vietnam,0,0,1060,35,11,0,20,3
9/13/2020,Vietnam,3,0,1063,35,14,0,23,3
9/14/2020,Vietnam,0,0,1063,35,14,0,19,1
9/15/2020,Vietnam,0,0,1063,35,9,0,19,1
9/16/2020,Vietnam,0,0,1063,35,4,0,17,1
9/17/2020,Vietnam,3,0,1066,35,7,0,20,0
9/18/2020,Vietnam,2,0,1068,35,8,0,19,0
9/19/2020,Vietnam,0,0,1068,35,8,0,19,0
9/20/2020,Vietnam,0,0,1068,35,5,0,19,0
9/21/2020,Vietnam,0,0,1068,35,5,0,19,0
9/22/2020,Vietnam,0,0,1068,35,5,0,14,0
9/23/2020,Vietnam,1,0,1069,35,6,0,10,0
9/24/2020,Vietnam,0,0,1069,35,3,0,10,0
9/25/2020,Vietnam,0,0,1069,35,1,0,9,0
9/26/2020,Vietnam,0,0,1069,35,1,0,9,0
9/27/2020,Vietnam,5,0,1074,35,6,0,11,0
9/28/2020,Vietnam,3,0,1077,35,9,0,14,0
9/29/2020,Vietnam,17,0,1094,35,26,0,31,0
9/30/2020,Vietnam,0,0,1094,35,25,0,31,0
10/1/2020,Vietnam,1,0,1095,35,26,0,29,0
10/2/2020,Vietnam,1,0,1096,35,27,0,28,0
10/3/2020,Vietnam,0,0,1096,35,27,0,28,0
10/4/2020,Vietnam,0,0,1096,35,22,0,28,0
10/5/2020,Vietnam,1,0,1097,35,20,0,29,0
10/6/2020,Vietnam,1,0,1098,35,4,0,30,0
10/7/2020,Vietnam,1,0,1099,35,5,0,30,0
10/8/2020,Vietnam,1,0,1100,35,5,0,31,0
10/9/2020,Vietnam,5,0,1105,35,9,0,36,0
10/10/2020,Vietnam,2,0,1107,35,11,0,38,0
10/11/2020,Vietnam,2,0,1109,35,13,0,35,0
10/12/2020,Vietnam,1,0,1110,35,13,0,33,0
10/13/2020,Vietnam,3,0,1113,35,15,0,19,0
10/14/2020,Vietnam,9,0,1122,35,23,0,28,0
10/15/2020,Vietnam,2,0,1124,35,24,0,29,0
10/16/2020,Vietnam,0,0,1124,35,19,0,28,0
10/17/2020,Vietnam,2,0,1126,35,19,0,30,0
10/18/2020,Vietnam,8,0,1134,35,25,0,38,0
10/19/2020,Vietnam,6,0,1140,35,30,0,43,0
10/20/2020,Vietnam,1,0,1141,35,28,0,43,0
10/21/2020,Vietnam,3,0,1144,35,22,0,45,0
10/22/2020,Vietnam,4,0,1148,35,24,0,48,0
10/23/2020,Vietnam,0,0,1148,35,24,0,43,0
10/24/2020,Vietnam,12,0,1160,35,34,0,53,0
10/25/2020,Vietnam,8,0,1168,35,34,0,59,0
10/26/2020,Vietnam,1,0,1169,35,29,0,59,0
10/27/2020,Vietnam,3,0,1172,35,31,0,59,0
10/28/2020,Vietnam,1,0,1173,35,29,0,51,0
10/29/2020,Vietnam,4,0,1177,35,29,0,53,0
10/30/2020,Vietnam,0,0,1177,35,29,0,53,0
10/31/2020,Vietnam,3,0,1180,35,20,0,54,0
11/1/2020,Vietnam,0,0,1180,35,12,0,46,0
11/2/2020,Vietnam,12,0,1192,35,23,0,52,0
11/3/2020,Vietnam,10,0,1202,35,30,0,61,0
11/4/2020,Vietnam,1,0,1203,35,30,0,59,0
11/5/2020,Vietnam,4,0,1207,35,30,0,59,0
11/6/2020,Vietnam,5,0,1212,35,35,0,64,0
11/7/2020,Vietnam,1,0,1213,35,33,0,53,0
11/8/2020,Vietnam,0,0,1213,35,33,0,45,0
11/9/2020,Vietnam,2,0,1215,35,23,0,46,0
11/10/2020,Vietnam,11,0,1226,35,24,0,54,0
11/11/2020,Vietnam,26,0,1252,35,49,0,79,0
11/12/2020,Vietnam,1,0,1253,35,46,0,76,0
11/13/2020,Vietnam,3,0,1256,35,44,0,79,0
11/14/2020,Vietnam,9,0,1265,35,52,0,85,0
11/15/2020,Vietnam,16,0,1281,35,68,0,101,0
11/16/2020,Vietnam,2,0,1283,35,68,0,91,0
11/17/2020,Vietnam,5,0,1288,35,62,0,86,0
11/18/2020,Vietnam,12,0,1300,35,48,0,97,0
11/19/2020,Vietnam,4,0,1304,35,51,0,97,0
11/20/2020,Vietnam,1,0,1305,35,49,0,93,0
11/21/2020,Vietnam,1,0,1306,35,41,0,93,0
11/22/2020,Vietnam,1,0,1307,35,26,0,94,0
11/23/2020,Vietnam,5,0,1312,35,29,0,97,0
11/24/2020,Vietnam,4,0,1316,35,28,0,90,0
11/25/2020,Vietnam,5,0,1321,35,21,0,69,0
11/26/2020,Vietnam,10,0,1331,35,27,0,78,0
11/27/2020,Vietnam,8,0,1339,35,34,0,83,0
11/28/2020,Vietnam,2,0,1341,35,35,0,76,0
11/29/2020,Vietnam,2,0,1343,35,36,0,62,0
11/30/2020,Vietnam,4,0,1347,35,35,0,64,0
12/1/2020,Vietnam,4,0,1351,35,35,0,63,0
12/2/2020,Vietnam,7,0,1358,35,37,0,58,0
12/3/2020,Vietnam,3,0,1361,35,30,0,57,0
12/4/2020,Vietnam,0,0,1361,35,22,0,56,0
12/5/2020,Vietnam,4,0,1365,35,24,0,59,0
12/6/2020,Vietnam,1,0,1366,35,23,0,59,0
12/7/2020,Vietnam,1,0,1367,35,20,0,55,0
12/8/2020,Vietnam,10,0,1377,35,26,0,61,0
12/9/2020,Vietnam,4,0,1381,35,23,0,60,0
12/10/2020,Vietnam,4,0,1385,35,24,0,54,0
12/11/2020,Vietnam,6,0,1391,35,30,0,52,0
12/12/2020,Vietnam,4,0,1395,35,30,0,54,0
12/13/2020,Vietnam,2,0,1397,35,31,0,54,0
12/14/2020,Vietnam,5,0,1402,35,35,0,55,0
12/15/2020,Vietnam,3,0,1405,35,28,0,54,0
12/16/2020,Vietnam,0,0,1405,35,24,0,47,0
12/17/2020,Vietnam,2,0,1407,35,22,0,46,0
12/18/2020,Vietnam,3,0,1410,35,19,0,49,0
12/19/2020,Vietnam,1,0,1411,35,16,0,46,0
12/20/2020,Vietnam,2,0,1413,35,16,0,47,0
12/21/2020,Vietnam,1,0,1414,35,12,0,47,0
12/22/2020,Vietnam,6,0,1420,35,15,0,43,0
12/23/2020,Vietnam,1,0,1421,35,16,0,40,0
12/24/2020,Vietnam,11,0,1432,35,25,0,47,0
12/25/2020,Vietnam,7,0,1439,35,29,0,48,0
12/26/2020,Vietnam,1,0,1440,35,29,0,45,0
12/27/2020,Vietnam,1,0,1441,35,28,0,44,0
12/28/2020,Vietnam,10,0,1451,35,37,0,49,0
12/29/2020,Vietnam,3,0,1454,35,34,0,49,0
12/30/2020,Vietnam,2,0,1456,35,35,0,51,0
12/31/2020,Vietnam,9,0,1465,35,33,0,58,0
