date,location,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
2/27/2021,Vietnam,6,0,2432,35,64,0,237,0
2/28/2021,Vietnam,16,0,2448,35,65,0,220,0
3/1/2021,Vietnam,0,0,2448,35,56,0,179,0
3/2/2021,Vietnam,27,0,2475,35,72,0,164,0
3/3/2021,Vietnam,7,0,2482,35,70,0,153,0
3/4/2021,Vietnam,6,0,2488,35,67,0,141,0
3/5/2021,Vietnam,6,0,2494,35,68,0,132,0
3/6/2021,Vietnam,7,0,2501,35,69,0,133,0
3/7/2021,Vietnam,11,0,2512,35,64,0,129,0
3/8/2021,Vietnam,12,0,2524,35,76,0,132,0
3/9/2021,Vietnam,2,0,2526,35,51,0,123,0
3/10/2021,Vietnam,3,0,2529,35,47,0,117,0
3/11/2021,Vietnam,4,0,2533,35,45,0,112,0
3/12/2021,Vietnam,17,0,2550,35,56,0,124,0
3/13/2021,Vietnam,3,0,2553,35,52,0,121,0
3/14/2021,Vietnam,1,0,2554,35,42,0,106,0
3/15/2021,Vietnam,3,0,2557,35,33,0,109,0
3/16/2021,Vietnam,3,0,2560,35,34,0,85,0
3/17/2021,Vietnam,7,0,2567,35,38,0,85,0
3/18/2021,Vietnam,3,0,2570,35,37,0,82,0
3/19/2021,Vietnam,1,0,2571,35,21,0,77,0
3/20/2021,Vietnam,1,0,2572,35,19,0,71,0
3/21/2021,Vietnam,0,0,2572,35,18,0,60,0
3/22/2021,Vietnam,3,0,2575,35,18,0,51,0
3/23/2021,Vietnam,0,0,2575,35,15,0,49,0
3/24/2021,Vietnam,1,0,2576,35,9,0,47,0
3/25/2021,Vietnam,3,0,2579,35,9,0,46,0
3/26/2021,Vietnam,7,0,2586,35,15,0,36,0
3/27/2021,Vietnam,0,0,2586,35,14,0,33,0
3/28/2021,Vietnam,5,0,2591,35,19,0,37,0
3/29/2021,Vietnam,3,0,2594,35,19,0,37,0
3/30/2021,Vietnam,0,0,2594,35,19,0,34,0
3/31/2021,Vietnam,9,0,2603,35,27,0,36,0
4/1/2021,Vietnam,14,0,2617,35,38,0,47,0
4/2/2021,Vietnam,3,0,2620,35,34,0,49,0
4/3/2021,Vietnam,6,0,2626,35,40,0,54,0
4/4/2021,Vietnam,5,0,2631,35,40,0,59,0
4/5/2021,Vietnam,6,0,2637,35,43,0,62,0
4/6/2021,Vietnam,11,0,2648,35,54,0,73,0
4/7/2021,Vietnam,11,0,2659,35,56,0,83,0
4/8/2021,Vietnam,9,0,2668,35,51,0,89,0
4/9/2021,Vietnam,15,0,2683,35,63,0,97,0
4/10/2021,Vietnam,9,0,2692,35,66,0,106,0
4/11/2021,Vietnam,1,0,2693,35,62,0,102,0
4/12/2021,Vietnam,12,0,2705,35,68,0,111,0
4/13/2021,Vietnam,9,0,2714,35,66,0,120,0
4/14/2021,Vietnam,19,0,2733,35,74,0,130,0
4/15/2021,Vietnam,25,0,2758,35,90,0,141,0
4/16/2021,Vietnam,14,0,2772,35,89,0,152,0
4/17/2021,Vietnam,9,0,2781,35,89,0,155,0
4/18/2021,Vietnam,4,0,2785,35,92,0,154,0
4/19/2021,Vietnam,6,0,2791,35,86,0,154,0
4/20/2021,Vietnam,9,0,2800,35,86,0,152,0
4/21/2021,Vietnam,12,0,2812,35,79,0,153,0
4/22/2021,Vietnam,12,0,2824,35,66,0,156,0
4/23/2021,Vietnam,6,0,2830,35,58,0,147,0
4/24/2021,Vietnam,3,0,2833,35,52,0,141,0
4/25/2021,Vietnam,10,0,2843,35,58,0,150,0
4/26/2021,Vietnam,9,0,2852,35,61,0,147,0
4/27/2021,Vietnam,5,0,2857,35,57,0,143,0
4/28/2021,Vietnam,8,0,2865,35,53,0,132,0
4/29/2021,Vietnam,45,0,2910,35,86,0,152,0
4/30/2021,Vietnam,18,0,2928,35,98,0,156,0
5/1/2021,Vietnam,14,0,2942,35,109,0,161,0
5/2/2021,Vietnam,20,0,2962,35,119,0,177,0
5/3/2021,Vietnam,23,0,2985,35,133,0,194,0
5/4/2021,Vietnam,10,0,2995,35,138,0,195,0
5/5/2021,Vietnam,35,0,3030,35,165,0,218,0
5/6/2021,Vietnam,60,0,3090,35,180,0,266,0
5/7/2021,Vietnam,47,0,3137,35,209,0,307,0
5/8/2021,Vietnam,108,0,3245,35,303,0,412,0
5/9/2021,Vietnam,167,0,3412,35,450,0,569,0
5/10/2021,Vietnam,77,0,3489,35,504,0,637,0
5/11/2021,Vietnam,82,0,3571,35,576,0,714,0
5/12/2021,Vietnam,87,0,3658,35,628,0,793,0
5/13/2021,Vietnam,82,0,3740,35,650,0,830,0
5/14/2021,Vietnam,76,0,3816,35,679,0,888,0
5/15/2021,Vietnam,296,1,4112,36,867,1,1170,1
5/16/2021,Vietnam,100,1,4212,37,800,2,1250,2
5/17/2021,Vietnam,147,0,4359,37,870,2,1374,2
5/18/2021,Vietnam,153,0,4512,37,941,2,1517,2
5/19/2021,Vietnam,208,0,4720,37,1062,2,1690,2
5/20/2021,Vietnam,89,2,4809,39,1069,4,1719,4
5/21/2021,Vietnam,132,2,4941,41,1125,6,1804,6
5/22/2021,Vietnam,178,1,5119,42,1007,6,1874,7
5/23/2021,Vietnam,156,1,5275,43,1063,6,1863,8
5/24/2021,Vietnam,129,1,5404,44,1045,7,1915,9
5/25/2021,Vietnam,527,0,5931,44,1419,7,2360,9
5/26/2021,Vietnam,155,1,6086,45,1366,8,2428,10
5/27/2021,Vietnam,270,1,6356,46,1547,7,2616,11
5/28/2021,Vietnam,40,1,6396,47,1455,6,2580,12
5/29/2021,Vietnam,512,0,6908,47,1789,5,2796,11
5/30/2021,Vietnam,199,0,7107,47,1832,4,2895,10
5/31/2021,Vietnam,325,0,7432,47,2028,3,3073,10
